key,classname,name,status,time,message
channels.pjsip.transfers.attended_transfer.nominal::caller_local_blonde,channels.pjsip.transfers.attended_transfer.nominal,caller_local_blonde,pass,25.05,
channels.pjsip.transfers.attended_transfer.nominal::caller_local_direct_media,channels.pjsip.transfers.attended_transfer.nominal,caller_local_direct_media,skip,0.00,See ASTERISK-30199 - test unstable
channels.pjsip.transfers.attended_transfer.nominal::caller_remote,channels.pjsip.transfers.attended_transfer.nominal,caller_remote,pass,15.34,
channels.pjsip.transfers.blind_transfer.off_nominal::transferer_reinvite,channels.pjsip.transfers.blind_transfer.off_nominal,transferer_reinvite,pass,7.31,
channels.pjsip.transfers.blind_transfer::callee_direct_media,channels.pjsip.transfers.blind_transfer,callee_direct_media,pass,31.58,
channels.pjsip.transfers.blind_transfer::callee_refer_only,channels.pjsip.transfers.blind_transfer,callee_refer_only,pass,19.64,
channels.pjsip.transfers.blind_transfer::callee_with_hold,channels.pjsip.transfers.blind_transfer,callee_with_hold,pass,25.58,
channels.pjsip.transfers.blind_transfer::caller_direct_media,channels.pjsip.transfers.blind_transfer,caller_direct_media,pass,31.56,
channels.pjsip.transfers.blind_transfer::caller_refer_only,channels.pjsip.transfers.blind_transfer,caller_refer_only,pass,9.58,
channels.pjsip.transfers.blind_transfer::caller_with_hold,channels.pjsip.transfers.blind_transfer,caller_with_hold,pass,23.52,
channels.pjsip.transfers.blind_transfer::caller_with_hold_481,channels.pjsip.transfers.blind_transfer,caller_with_hold_481,pass,8.22,
channels.pjsip.transfers.blind_transfer::caller_with_hold_drop_options,channels.pjsip.transfers.blind_transfer,caller_with_hold_drop_options,pass,23.57,
channels.pjsip.transfers.blind_transfer::disallow,channels.pjsip.transfers.blind_transfer,disallow,pass,5.14,
channels.pjsip.transfers.blind_transfer::goto_on_blindxfr,channels.pjsip.transfers.blind_transfer,goto_on_blindxfr,pass,32.93,
channels.pjsip.transfers.blind_transfer::immediate_ok_notify,channels.pjsip.transfers.blind_transfer,immediate_ok_notify,pass,6.34,
channels.pjsip.transfers.blind_transfer::no_target_in_refer,channels.pjsip.transfers.blind_transfer,no_target_in_refer,skip,0.00,Unstable - issue #31
channels.pjsip.transport.reuse::invite,channels.pjsip.transport.reuse,invite,pass,7.94,
channels.pjsip.transport.reuse::notify,channels.pjsip.transport.reuse,notify,pass,6.12,
channels.pjsip.transport.reuse::options,channels.pjsip.transport.reuse,options,pass,7.96,
channels.pjsip.transport.symmetric::invite,channels.pjsip.transport.symmetric,invite,pass,4.53,
channels.pjsip.transport.symmetric::notify,channels.pjsip.transport.symmetric,notify,pass,6.11,
channels.pjsip.transport.symmetric::options,channels.pjsip.transport.symmetric,options,pass,8.03,
channels.pjsip.use_callerid_contact.no_privacy::contact_user,channels.pjsip.use_callerid_contact.no_privacy,contact_user,pass,4.12,
channels.pjsip.use_callerid_contact.no_privacy::use_caller_contact_disabled,channels.pjsip.use_callerid_contact.no_privacy,use_caller_contact_disabled,pass,4.13,
channels.pjsip.use_callerid_contact.no_privacy::use_caller_contact_enabled,channels.pjsip.use_callerid_contact.no_privacy,use_caller_contact_enabled,pass,4.11,
channels.pjsip.use_callerid_contact.privacy::contact_user,channels.pjsip.use_callerid_contact.privacy,contact_user,pass,4.09,
channels.pjsip.use_callerid_contact.privacy::use_caller_contact_disabled,channels.pjsip.use_callerid_contact.privacy,use_caller_contact_disabled,pass,4.13,
channels.pjsip.use_callerid_contact.privacy::use_caller_contact_enabled,channels.pjsip.use_callerid_contact.privacy,use_caller_contact_enabled,pass,4.19,
channels.pjsip.video_calls::fast_picture_update,channels.pjsip.video_calls,fast_picture_update,pass,5.17,
channels.pjsip::accountcode,channels.pjsip,accountcode,pass,3.96,
channels.pjsip::acl_call,channels.pjsip,acl_call,pass,3.96,
channels.pjsip::allow_overlap,channels.pjsip,allow_overlap,pass,3.97,
channels.pjsip::call_pickup,channels.pjsip,call_pickup,pass,14.07,
channels.pjsip::content_disposition,channels.pjsip,content_disposition,pass,4.05,
channels.pjsip::cseq_method,channels.pjsip,cseq_method,pass,4.05,
channels.pjsip::dtmf_incompatible,channels.pjsip,dtmf_incompatible,pass,4.14,
channels.pjsip::dtmf_info_fallback,channels.pjsip,dtmf_info_fallback,skip,0.00,Failed dependency
channels.pjsip::forward_loop,channels.pjsip,forward_loop,pass,4.02,
channels.pjsip::handle_options_request,channels.pjsip,handle_options_request,pass,4.08,
channels.pjsip::handle_options_request_drop_options,channels.pjsip,handle_options_request_drop_options,pass,4.01,
channels.pjsip::hold,channels.pjsip,hold,pass,56.78,
channels.pjsip::hold_ice,channels.pjsip,hold_ice,pass,12.64,
channels.pjsip::hold_inactive,channels.pjsip,hold_inactive,pass,41.34,
channels.pjsip::in_dialog_invite_replaces,channels.pjsip,in_dialog_invite_replaces,pass,3.99,
channels.pjsip::in_dialog_options,channels.pjsip,in_dialog_options,pass,4.08,
channels.pjsip::incoming_call_on_second_transport,channels.pjsip,incoming_call_on_second_transport,pass,8.05,
channels.pjsip::incoming_calls_without_auth,channels.pjsip,incoming_calls_without_auth,pass,8.23,
channels.pjsip::info_dtmf,channels.pjsip,info_dtmf,pass,4.99,
channels.pjsip::info_empty,channels.pjsip,info_empty,pass,6.02,
channels.pjsip::invalid_uris,channels.pjsip,invalid_uris,pass,4.00,
channels.pjsip::keep_alive,channels.pjsip,keep_alive,pass,12.33,
channels.pjsip::moh_passthru_inactive,channels.pjsip,moh_passthru_inactive,pass,12.57,
channels.pjsip::multipart_empty_part,channels.pjsip,multipart_empty_part,pass,4.02,
channels.pjsip::non_negotiated_frame_SSRC_change,channels.pjsip,non_negotiated_frame_SSRC_change,fail,47.98,Running tests/channels/pjsip/non_negotiated_frame_SSRC_change ...
channels.pjsip::refer_send_to_vm,channels.pjsip,refer_send_to_vm,pass,5.36,
channels.pjsip::reinvite_after_bye,channels.pjsip,reinvite_after_bye,pass,4.83,
channels.pjsip::reinvite_early,channels.pjsip,reinvite_early,pass,4.06,
channels.pjsip::reinvite_pending,channels.pjsip,reinvite_pending,pass,4.76,
channels.pjsip::rpid_immediate,channels.pjsip,rpid_immediate,pass,12.09,
channels.pjsip::sdp_mandatory_lines,channels.pjsip,sdp_mandatory_lines,pass,48.05,
channels.pjsip::set_var,channels.pjsip,set_var,pass,4.01,
channels.pjsip::user_eq_phone,channels.pjsip,user_eq_phone,pass,2.98,
channels.websocket.inbound::basic_call,channels.websocket.inbound,basic_call,pass,4.05,
channels.websocket.outbound::basic_call,channels.websocket.outbound,basic_call,pass,4.05,
channels.websocket.outbound::flow_control,channels.websocket.outbound,flow_control,pass,5.70,
codecs.opus.fec.jitterbuffer::adaptive,codecs.opus.fec.jitterbuffer,adaptive,skip,0.00,Failed dependency
codecs.opus.fec.jitterbuffer::fixed,codecs.opus.fec.jitterbuffer,fixed,skip,0.00,Failed dependency
codecs.opus.fec::no_jitterbuffer,codecs.opus.fec,no_jitterbuffer,skip,0.00,Failed dependency
codecs.opus::decode,codecs.opus,decode,skip,0.00,Failed dependency
codecs.opus::encode,codecs.opus,encode,skip,0.00,See ASTERISK-29366
codecs.opus::fmtp_with_spaces,codecs.opus,fmtp_with_spaces,pass,4.02,
connected_line::subroutine,connected_line,subroutine,pass,3.00,
endpoints::statsd,endpoints,statsd,skip,0.00,Failed dependency
extra_gates.tenant_id::tenant_id_ami,extra_gates.tenant_id,tenant_id_ami,pass,6.06,
extra_gates.tenant_id::tenant_id_ari,extra_gates.tenant_id,tenant_id_ari,pass,4.05,
extra_gates.tenant_id::tenant_id_dialplan,extra_gates.tenant_id,tenant_id_dialplan,pass,4.72,
fastagi::channel_status,fastagi,channel_status,pass,3.99,
fastagi::connect,fastagi,connect,pass,4.52,
fastagi::control_stream_file,fastagi,control_stream_file,pass,4.99,
fastagi::database,fastagi,database,pass,5.51,
fastagi::execute,fastagi,execute,pass,7.42,
fastagi::get_data,fastagi,get_data,pass,11.94,
fastagi::hangup,fastagi,hangup,pass,4.63,
fastagi::record_file,fastagi,record_file,pass,8.86,
fastagi::say_alpha,fastagi,say_alpha,pass,9.61,
fastagi::say_date,fastagi,say_date,pass,9.72,
fastagi::say_datetime,fastagi,say_datetime,pass,13.85,
fastagi::say_digits,fastagi,say_digits,pass,8.84,
fastagi::say_number,fastagi,say_number,pass,12.39,
fastagi::say_phonetic,fastagi,say_phonetic,pass,7.24,
fastagi::say_time,fastagi,say_time,pass,8.31,
fastagi::stream_file,fastagi,stream_file,pass,5.10,
fastagi::wait_for_digit,fastagi,wait_for_digit,skip,0.00,Requires patch to StarPy
fax.pjsip.maxdatagram::both,fax.pjsip.maxdatagram,both,pass,4.12,
fax.pjsip.maxdatagram::callee,fax.pjsip.maxdatagram,callee,pass,4.10,
fax.pjsip.maxdatagram::caller,fax.pjsip.maxdatagram,caller,pass,4.15,
fax.pjsip.maxdatagram::none,fax.pjsip.maxdatagram,none,pass,4.12,
fax.pjsip::ast_2016_003,fax.pjsip,ast_2016_003,skip,0.00,Failed dependency
fax.pjsip::directmedia_reinvite_t38,fax.pjsip,directmedia_reinvite_t38,pass,6.40,
fax.pjsip::gateway_g711_t38,fax.pjsip,gateway_g711_t38,pass,68.29,
fax.pjsip::gateway_native_t38,fax.pjsip,gateway_native_t38,pass,68.20,
fax.pjsip::gateway_t38_g711_rx,fax.pjsip,gateway_t38_g711_rx,pass,68.19,
fax.pjsip::gateway_t38_g711_tx,fax.pjsip,gateway_t38_g711_tx,pass,65.76,
fax.pjsip::t38,fax.pjsip,t38,pass,68.09,
fax.pjsip::t38_1xx_response,fax.pjsip,t38_1xx_response,pass,11.54,
fax.pjsip::t38_enabled_two_reinvite_on_a_leg,fax.pjsip,t38_enabled_two_reinvite_on_a_leg,skip,0.00,Failed dependency
fax.pjsip::t38_enabled_two_reinvite_on_b_leg,fax.pjsip,t38_enabled_two_reinvite_on_b_leg,skip,0.00,Failed dependency
fax.pjsip::t38_fast_reject,fax.pjsip,t38_fast_reject,pass,8.10,
fax.pjsip::t38_initial_offer,fax.pjsip,t38_initial_offer,pass,4.01,
fax.pjsip::t38_with_auth,fax.pjsip,t38_with_auth,pass,68.06,
fax.pjsip::t38_zero_port,fax.pjsip,t38_zero_port,pass,4.82,
funcs::func_channel,funcs,func_channel,pass,3.96,
funcs::func_evalexten,funcs,func_evalexten,pass,5.96,
funcs::func_global,funcs,func_global,pass,4.35,
funcs::func_jitterbuffer,funcs,func_jitterbuffer,skip,0.00,Python3-issues
funcs::func_presencestate,funcs,func_presencestate,pass,3.97,
funcs::func_push,funcs,func_push,pass,4.92,
funcs::func_srv,funcs,func_srv,pass,3.97,
funcs::func_talkdetect,funcs,func_talkdetect,pass,43.44,
funcs::func_tonedetect,funcs,func_tonedetect,pass,6.68,
hangup::handlers,hangup,handlers,pass,40.69,
hangup::handlers_endbeforehexten,hangup,handlers_endbeforehexten,pass,40.75,
hep::pjsip,hep,pjsip,fail,8.11,Running tests/hep/pjsip ...
hep::pjsip_auth,hep,pjsip_auth,fail,8.15,Running tests/hep/pjsip-auth ...
hep::pjsip_ipv6,hep,pjsip_ipv6,fail,8.04,Running tests/hep/pjsip-ipv6 ...
hep::rtcp_receiver,hep,rtcp_receiver,pass,20.22,
hep::rtcp_sender,hep,rtcp_sender,pass,20.22,
http_server::acl,http_server,acl,pass,3.09,
http_server::acl_ari_user,http_server,acl_ari_user,skip,0.00,Failed dependency
http_server::servername,http_server,servername,pass,4.99,
manager.config::advanced,manager.config,advanced,pass,3.16,
manager.config::basic,manager.config,basic,pass,3.04,
manager.config::no_preserve_effective_context,manager.config,no_preserve_effective_context,pass,2.99,
manager.config::restricted,manager.config,restricted,pass,2.97,
manager.danger::dangerous,manager.danger,dangerous,pass,2.99,
manager.danger::safe,manager.danger,safe,pass,3.04,
manager.mixmonitor::mixmonitor_basic,manager.mixmonitor,mixmonitor_basic,pass,12.62,
manager.mixmonitor::mixmonitor_id,manager.mixmonitor,mixmonitor_id,pass,10.37,
manager.redirect.dual.bridge::different,manager.redirect.dual.bridge,different,pass,5.50,
manager.redirect.dual.bridge::same,manager.redirect.dual.bridge,same,pass,47.91,
manager.redirect.dual::app,manager.redirect.dual,app,pass,5.46,
manager.redirect.single::app,manager.redirect.single,app,pass,2.99,
manager.redirect.single::bridge,manager.redirect.single,bridge,pass,3.98,
manager::acl_login,manager,acl_login,pass,3.95,
manager::action_events_response,manager,action_events_response,skip,0.00,Lua test that needs to be updated
manager::authlimit,manager,authlimit,skip,0.00,Lua test that needs to be updated
manager::authtimeout,manager,authtimeout,skip,0.00,Lua test that needs to be updated
manager::bridge_actions,manager,bridge_actions,pass,10.34,
manager::connected_line,manager,connected_line,pass,3.96,
manager::device_state_changed,manager,device_state_changed,pass,2.98,
manager::device_state_list,manager,device_state_list,pass,3.04,
manager::escaped_values,manager,escaped_values,pass,17.97,
manager::exten_state_list,manager,exten_state_list,pass,2.98,
manager::login,manager,login,pass,2.95,
manager::manager_vars,manager,manager_vars,pass,3.95,
manager::originate,manager,originate,pass,6.05,
manager::playdtmf,manager,playdtmf,pass,4.67,
manager::presence_state_changed,manager,presence_state_changed,pass,3.00,
manager::presence_state_list,manager,presence_state_list,pass,2.96,
manager::response_time,manager,response_time,skip,0.00,Skip while failures are debugged
manager::sendtext,manager,sendtext,pass,5.03,
manager::status,manager,status,pass,4.06,
manager::status_all_vars,manager,status_all_vars,pass,3.94,
manager::userevent,manager,userevent,pass,2.98,
pbx.accountcode::dial_none,pbx.accountcode,dial_none,pass,3.94,
pbx.accountcode::dial_peer_none,pbx.accountcode,dial_peer_none,pass,3.97,
pbx.accountcode::dial_peer_override,pbx.accountcode,dial_peer_override,pass,3.95,
pbx.accountcode::dial_predial,pbx.accountcode,dial_predial,pass,4.01,
pbx.accountcode::dial_straight_none,pbx.accountcode,dial_straight_none,pass,3.94,
pbx.accountcode::dial_straight_override,pbx.accountcode,dial_straight_override,pass,3.01,
pbx.accountcode::local_crossover,pbx.accountcode,local_crossover,pass,2.99,
pbx.accountcode::local_crossover_back,pbx.accountcode,local_crossover_back,pass,3.97,
pbx.accountcode::local_originate,pbx.accountcode,local_originate,pass,4.05,
pbx.accountcode::queue_none,pbx.accountcode,queue_none,pass,2.93,
pbx.accountcode::queue_peer_none,pbx.accountcode,queue_peer_none,pass,3.97,
pbx.accountcode::queue_peer_preserve,pbx.accountcode,queue_peer_preserve,pass,4.01,
pbx::ast_db,pbx,ast_db,pass,5.12,
pbx::autohints,pbx,autohints,pass,2.99,
pbx::call_file_retries_alwaysdelete,pbx,call_file_retries_alwaysdelete,pass,15.81,
pbx::call_file_retries_archive,pbx,call_file_retries_archive,pass,16.89,
pbx::call_file_retries_fail,pbx,call_file_retries_fail,pass,12.87,
pbx::call_file_retries_success,pbx,call_file_retries_success,pass,6.80,
pbx::call_files,pbx,call_files,pass,4.75,
pbx::call_files2,pbx,call_files2,skip,0.00,Skip while failures are debugged
pbx::callerid_match,pbx,callerid_match,pass,11.48,
pbx::create_call_files,pbx,create_call_files,pass,5.75,
pbx::dialplan,pbx,dialplan,pass,4.41,
pbx::dialplan_reload,pbx,dialplan_reload,pass,18.74,
pbx::dialplan_save,pbx,dialplan_save,pass,14.90,
pbx::manager_extensions,pbx,manager_extensions,pass,3.99,
pbx::merge_contexts,pbx,merge_contexts,skip,0.00,Skip while failures are debugged
pbx::pbx_lua_background,pbx,pbx_lua_background,pass,12.76,
pbx::pbx_lua_goto,pbx,pbx_lua_goto,skip,0.00,Python3-issues
phoneprov::res_phoneprov_pjsip,phoneprov,res_phoneprov_pjsip,skip,0.00,Failed dependency
realtime::_static,realtime,_static,pass,3.22,
realtime::destroy,realtime,destroy,skip,0.00,Failed dependency
realtime::multi,realtime,multi,skip,0.00,Failed dependency
realtime::single,realtime,single,skip,0.00,Failed dependency
realtime::store,realtime,store,skip,0.00,Failed dependency
realtime::update,realtime,update,skip,0.00,Failed dependency
redirecting::forwardername,redirecting,forwardername,fail,32.84,Running tests/redirecting/forwardername ...
redirecting::subroutine,redirecting,subroutine,pass,4.02,
rest_api.applications.channel_subscriptions.originate_to_dialplan::non_local_channels,rest_api.applications.channel_subscriptions.originate_to_dialplan,non_local_channels,pass,4.04,
rest_api.applications.channel_subscriptions.originate_to_other_stasis_app::local_channels,rest_api.applications.channel_subscriptions.originate_to_other_stasis_app,local_channels,pass,12.97,
rest_api.applications.channel_subscriptions.originate_to_other_stasis_app::non_local_channels,rest_api.applications.channel_subscriptions.originate_to_other_stasis_app,non_local_channels,pass,15.02,
rest_api.applications.channel_subscriptions.originate_to_stasis_app::local_channels,rest_api.applications.channel_subscriptions.originate_to_stasis_app,local_channels,pass,4.60,
rest_api.applications.channel_subscriptions::basic_subscription,rest_api.applications.channel_subscriptions,basic_subscription,pass,4.11,
rest_api.applications.event_filter::allowed,rest_api.applications.event_filter,allowed,pass,3.03,
rest_api.applications.event_filter::both,rest_api.applications.event_filter,both,pass,3.09,
rest_api.applications.event_filter::disallowed,rest_api.applications.event_filter,disallowed,pass,3.03,
rest_api.applications.subscribe_endpoint.nominal::resource,rest_api.applications.subscribe_endpoint.nominal,resource,pass,4.62,
rest_api.applications.subscribe_endpoint.nominal::tech,rest_api.applications.subscribe_endpoint.nominal,tech,pass,4.72,
rest_api.applications.subscribe_endpoint.off_nominal::unknown_resource,rest_api.applications.subscribe_endpoint.off_nominal,unknown_resource,pass,3.07,
rest_api.applications.subscribe_endpoint.off_nominal::unknown_tech,rest_api.applications.subscribe_endpoint.off_nominal,unknown_tech,pass,3.06,
rest_api.applications::double_subscribe_device_state,rest_api.applications,double_subscribe_device_state,pass,4.04,
rest_api.applications::errors,rest_api.applications,errors,pass,4.07,
rest_api.applications::stasisstatus,rest_api.applications,stasisstatus,pass,4.33,
rest_api.applications::subscribe_all,rest_api.applications,subscribe_all,pass,11.64,
rest_api.applications::subscribe_all_bridge,rest_api.applications,subscribe_all_bridge,pass,4.07,
rest_api.applications::subscribe_bridge,rest_api.applications,subscribe_bridge,pass,4.01,
rest_api.applications::subscribe_device_state,rest_api.applications,subscribe_device_state,pass,4.06,
rest_api.asterisk.config.dynamic.pjsip::delete_aor,rest_api.asterisk.config.dynamic.pjsip,delete_aor,pass,3.11,
rest_api.asterisk.config.dynamic.pjsip::modify_aor_to_qualified,rest_api.asterisk.config.dynamic.pjsip,modify_aor_to_qualified,pass,3.06,
rest_api.asterisk.config.dynamic.pjsip::modify_aor_to_unqualified,rest_api.asterisk.config.dynamic.pjsip,modify_aor_to_unqualified,pass,3.05,
rest_api.asterisk.config.dynamic.pjsip::modify_endpoint,rest_api.asterisk.config.dynamic.pjsip,modify_endpoint,pass,3.02,
rest_api.asterisk.config.dynamic::_delete,rest_api.asterisk.config.dynamic,_delete,pass,3.03,
rest_api.asterisk.config.dynamic::create,rest_api.asterisk.config.dynamic,create,pass,3.07,
rest_api.asterisk.config.dynamic::get,rest_api.asterisk.config.dynamic,get,pass,3.04,
rest_api.asterisk.config.dynamic::registration_cleanup,rest_api.asterisk.config.dynamic,registration_cleanup,pass,13.09,
rest_api.asterisk.config.dynamic::update,rest_api.asterisk.config.dynamic,update,pass,3.04,
rest_api.asterisk.logging::add_log,rest_api.asterisk.logging,add_log,pass,4.04,
rest_api.asterisk.logging::get_logging,rest_api.asterisk.logging,get_logging,pass,4.04,
rest_api.asterisk.logging::rotate_log,rest_api.asterisk.logging,rotate_log,pass,4.10,
rest_api.asterisk.modules::get_module,rest_api.asterisk.modules,get_module,pass,4.06,
rest_api.asterisk.modules::get_modules,rest_api.asterisk.modules,get_modules,pass,4.04,
rest_api.asterisk.modules::get_unknown_module,rest_api.asterisk.modules,get_unknown_module,pass,4.03,
rest_api.asterisk.modules::load_already_loaded_module,rest_api.asterisk.modules,load_already_loaded_module,pass,4.02,
rest_api.asterisk.modules::load_module,rest_api.asterisk.modules,load_module,pass,4.03,
rest_api.asterisk.modules::load_unknown_module,rest_api.asterisk.modules,load_unknown_module,pass,4.05,
rest_api.asterisk.modules::reload_module,rest_api.asterisk.modules,reload_module,pass,4.04,
rest_api.asterisk.modules::reload_unknown_module,rest_api.asterisk.modules,reload_unknown_module,pass,4.05,
rest_api.asterisk.modules::reload_unloaded_module,rest_api.asterisk.modules,reload_unloaded_module,pass,4.03,
rest_api.asterisk.modules::unload_already_unloaded_module,rest_api.asterisk.modules,unload_already_unloaded_module,pass,4.05,
rest_api.asterisk.modules::unload_module,rest_api.asterisk.modules,unload_module,pass,4.02,
rest_api.bridges.bridge_variables::get_set_multiple,rest_api.bridges.bridge_variables,get_set_multiple,pass,3.03,
rest_api.bridges.bridge_variables::get_set_single,rest_api.bridges.bridge_variables,get_set_single,pass,3.02,
rest_api.bridges.playback::basic,rest_api.bridges.playback,basic,pass,6.46,
rest_api.bridges.playback::forward,rest_api.bridges.playback,forward,pass,6.04,
rest_api.bridges.playback::reverse,rest_api.bridges.playback,reverse,pass,6.05,
rest_api.bridges.playback::tones,rest_api.bridges.playback,tones,pass,7.15,
rest_api.bridges::_delete,rest_api.bridges,_delete,pass,4.04,
rest_api.bridges::add_recording_channel,rest_api.bridges,add_recording_channel,pass,4.05,
rest_api.bridges::bridge_by_id,rest_api.bridges,bridge_by_id,pass,4.29,
rest_api.bridges::bridge_record,rest_api.bridges,bridge_record,pass,4.07,
rest_api.bridges::error,rest_api.bridges,error,pass,4.09,
rest_api.bridges::hangup,rest_api.bridges,hangup,pass,4.07,
rest_api.bridges::happy,rest_api.bridges,happy,pass,4.06,
rest_api.bridges::id_propagate,rest_api.bridges,id_propagate,pass,4.04,
rest_api.bridges::move,rest_api.bridges,move,pass,4.09,
rest_api.bridges::no_id_propagate,rest_api.bridges,no_id_propagate,pass,4.05,
rest_api.bridges::softmix_unhold,rest_api.bridges,softmix_unhold,pass,50.01,
rest_api.bridges::unhappy,rest_api.bridges,unhappy,pass,4.03,
rest_api.bridges::video,rest_api.bridges,video,pass,4.07,
rest_api.channels.channel_variables::get_set_multiple,rest_api.channels.channel_variables,get_set_multiple,pass,3.13,
rest_api.channels.channel_variables::get_set_single,rest_api.channels.channel_variables,get_set_single,pass,3.05,
rest_api.channels.create_dial_bridge.bridge::bridge_after_answer,rest_api.channels.create_dial_bridge.bridge,bridge_after_answer,pass,6.42,
rest_api.channels.create_dial_bridge.bridge::bridge_early_media,rest_api.channels.create_dial_bridge.bridge,bridge_early_media,pass,6.33,
rest_api.channels.create_dial_bridge.bridge::bridge_then_dial,rest_api.channels.create_dial_bridge.bridge,bridge_then_dial,pass,6.43,
rest_api.channels.create_dial_bridge.bridge::bridge_while_ringing,rest_api.channels.create_dial_bridge.bridge,bridge_while_ringing,pass,8.36,
rest_api.channels.create_dial_bridge.create::nominal,rest_api.channels.create_dial_bridge.create,nominal,pass,3.08,
rest_api.channels.create_dial_bridge.create::off_nominal,rest_api.channels.create_dial_bridge.create,off_nominal,pass,3.06,
rest_api.channels.create_dial_bridge.dial.nominal::_continue,rest_api.channels.create_dial_bridge.dial.nominal,_continue,pass,5.02,
rest_api.channels.create_dial_bridge.dial.nominal::basic,rest_api.channels.create_dial_bridge.dial.nominal,basic,pass,6.47,
rest_api.channels.create_dial_bridge.dial::off_nominal,rest_api.channels.create_dial_bridge.dial,off_nominal,pass,6.01,
rest_api.channels.external_media::nominal,rest_api.channels.external_media,nominal,pass,4.02,
rest_api.channels.external_media::off_nominal,rest_api.channels.external_media,off_nominal,skip,0.00,Unstable - issue 28
rest_api.channels.hold::hold_intercept,rest_api.channels.hold,hold_intercept,pass,4.03,
rest_api.channels.playback.lists::basic,rest_api.channels.playback.lists,basic,pass,11.12,
rest_api.channels.playback.lists::forward,rest_api.channels.playback.lists,forward,pass,15.30,
rest_api.channels.playback.lists::reverse,rest_api.channels.playback.lists,reverse,pass,23.25,
rest_api.channels.playback.lists::stop,rest_api.channels.playback.lists,stop,pass,4.04,
rest_api.channels.playback::basic,rest_api.channels.playback,basic,pass,10.00,
rest_api.channels.playback::forward,rest_api.channels.playback,forward,pass,6.17,
rest_api.channels.playback::reverse,rest_api.channels.playback,reverse,pass,6.13,
rest_api.channels.playback::to_channel_in_bridge,rest_api.channels.playback,to_channel_in_bridge,pass,14.09,
rest_api.channels.playback::to_channel_in_bridge_hangup,rest_api.channels.playback,to_channel_in_bridge_hangup,pass,8.09,
rest_api.channels.playback::tones,rest_api.channels.playback,tones,pass,7.02,
rest_api.channels.playback::tones_w_tonezone,rest_api.channels.playback,tones_w_tonezone,pass,7.05,
rest_api.channels.redirect::nominal,rest_api.channels.redirect,nominal,fail,36.24,Running tests/rest_api/channels/redirect/nominal ...
rest_api.channels.redirect::off_nominal,rest_api.channels.redirect,off_nominal,pass,4.10,
rest_api.channels.rtp_statistics::basic,rest_api.channels.rtp_statistics,basic,pass,8.00,
rest_api.channels::connected_line_update,rest_api.channels,connected_line_update,pass,4.06,
rest_api.channels::create_duplicate_id,rest_api.channels,create_duplicate_id,pass,47.92,
rest_api.channels::originate,rest_api.channels,originate,pass,9.15,
rest_api.channels::originate_duplicate_id,rest_api.channels,originate_duplicate_id,pass,47.89,
rest_api.channels::originate_then_continue,rest_api.channels,originate_then_continue,pass,5.58,
rest_api.channels::originate_to_dialplan,rest_api.channels,originate_to_dialplan,pass,4.03,
rest_api.channels::originate_to_pjsip_endpoint,rest_api.channels,originate_to_pjsip_endpoint,pass,4.53,
rest_api.channels::originate_with_id,rest_api.channels,originate_with_id,pass,4.03,
rest_api.channels::originate_with_linkedid,rest_api.channels,originate_with_linkedid,pass,9.54,
rest_api.channels::originate_with_vars,rest_api.channels,originate_with_vars,pass,4.05,
rest_api.channels::snoop_id,rest_api.channels,snoop_id,pass,3.03,
rest_api.channels::snoop_spy,rest_api.channels,snoop_spy,pass,33.26,
rest_api.channels::snoop_whisper,rest_api.channels,snoop_whisper,pass,5.61,
rest_api.danger::dangerous,rest_api.danger,dangerous,pass,4.08,
rest_api.danger::safe,rest_api.danger,safe,pass,4.08,
rest_api.device_state::add_invalid,rest_api.device_state,add_invalid,pass,4.03,
rest_api.device_state::add_remove,rest_api.device_state,add_remove,pass,4.04,
rest_api.device_state::change,rest_api.device_state,change,pass,4.04,
rest_api.device_state::list,rest_api.device_state,list,pass,4.08,
rest_api.events.user::channel,rest_api.events.user,channel,pass,6.54,
rest_api.events.user::invalid,rest_api.events.user,invalid,pass,3.01,
rest_api.events.user::multi,rest_api.events.user,multi,pass,4.03,
rest_api.events::subscribe_ws,rest_api.events,subscribe_ws,pass,4.53,
rest_api.events::variables,rest_api.events,variables,pass,3.09,
rest_api.external_interaction.ami_bridge.stasis_app::non_stasis_app,rest_api.external_interaction.ami_bridge.stasis_app,non_stasis_app,pass,3.03,
rest_api.external_interaction.ami_bridge.stasis_app::two_channel_different_stasis_app,rest_api.external_interaction.ami_bridge.stasis_app,two_channel_different_stasis_app,pass,4.05,
rest_api.external_interaction.ami_bridge.stasis_app::two_channel_same_stasis_app,rest_api.external_interaction.ami_bridge.stasis_app,two_channel_same_stasis_app,pass,3.02,
rest_api.external_interaction.ami_bridge.stasis_bridge::different_stasis_app,rest_api.external_interaction.ami_bridge.stasis_bridge,different_stasis_app,pass,3.22,
rest_api.external_interaction.ami_bridge.stasis_bridge::non_stasis_app,rest_api.external_interaction.ami_bridge.stasis_bridge,non_stasis_app,pass,4.03,
rest_api.external_interaction.ami_bridge.stasis_bridge::non_stasis_bridge,rest_api.external_interaction.ami_bridge.stasis_bridge,non_stasis_bridge,pass,4.04,
rest_api.external_interaction.ami_bridge.stasis_bridge::same_stasis_app,rest_api.external_interaction.ami_bridge.stasis_bridge,same_stasis_app,pass,4.02,
rest_api.external_interaction.ami_bridge.stasis_bridge::two_channel_different_stasis_app,rest_api.external_interaction.ami_bridge.stasis_bridge,two_channel_different_stasis_app,pass,4.05,
